Date,LTC_Price,LTC_Volume
2019-08-01,99.17972564697266,2953184689
2019-08-02,94.94129180908203,2882784454
2019-08-03,94.58087921142578,2512959054
2019-08-04,93.20378112792969,2427608117
2019-08-05,96.83464813232422,4134352823
2019-08-06,93.06971740722656,3245339849
2019-08-07,90.91259765625,3105989436
2019-08-08,90.03160858154297,3034717882
2019-08-09,84.43937683105469,3003278177
2019-08-10,85.41947937011719,3088060147
2019-08-11,89.75267028808594,3025787942
2019-08-12,85.74922943115234,2716187719
2019-08-13,84.40614318847656,2681787838
2019-08-14,76.06498718261719,3093090406
2019-08-15,76.38897705078125,3654075558
2019-08-16,74.92015075683594,3016089036
2019-08-17,72.79772186279297,2482385549
2019-08-18,76.26995086669922,2743241606
2019-08-19,77.26319122314453,2346796021
2019-08-20,75.19656372070312,2430165429
2019-08-21,72.96495056152344,2878567011
2019-08-22,73.59859466552734,2908864703
2019-08-23,75.40281677246094,2496513401
2019-08-24,73.46361541748047,2191973575
2019-08-25,72.30814361572266,2227400267
2019-08-26,73.857177734375,3046136697
2019-08-27,72.83622741699219,2489689274
2019-08-28,67.42554473876953,2883041616
2019-08-29,64.09805297851562,3092332444
2019-08-30,64.33297729492188,2377466438
2019-08-31,64.5760498046875,2283340831
2019-09-01,66.14472198486328,2228146663
2019-09-02,66.94495391845703,2400017919
2019-09-03,69.12925720214844,2816706430
2019-09-04,67.28562927246094,2696779274
2019-09-05,65.39556884765625,2379080140
2019-09-06,65.22820281982422,2595201216
2019-09-07,69.03871154785156,2763572250
2019-09-08,70.54936981201172,2776939870
2019-09-09,70.1922378540039,2654086135
2019-09-10,70.82339477539062,2893715133
2019-09-11,69.9221420288086,2569282757
2019-09-12,69.2250747680664,2316445209
2019-09-13,68.98861694335938,2368931048
2019-09-14,70.56230163574219,2439744085
2019-09-15,70.31517791748047,2330572400
2019-09-16,72.57311248779297,2652253522
2019-09-17,74.22122955322266,3104946341
2019-09-18,77.96913146972656,3665577129
2019-09-19,77.05962371826172,3778427056
2019-09-20,75.14909362792969,3148504140
2019-09-21,73.51652526855469,2572614027
2019-09-22,72.61611938476562,2494428147
2019-09-23,66.85189056396484,3215899051
2019-09-24,55.823638916015625,3919809840
2019-09-25,57.65800857543945,3360298410
2019-09-26,55.540618896484375,2663433163
2019-09-27,56.36084747314453,2324084589
2019-09-28,55.682247161865234,1975938676
2019-09-29,54.31954574584961,1825233237
2019-09-30,56.056907653808594,2241248501
2019-10-01,56.058074951171875,2325767310
2019-10-02,56.50892639160156,2113331224
2019-10-03,56.54681396484375,2221643896
2019-10-04,56.85321044921875,2292624175
2019-10-05,56.8438720703125,2063875681
2019-10-06,55.41156768798828,2381501439
2019-10-07,57.788299560546875,2891486029
2019-10-08,57.39858627319336,2417116506
2019-10-09,59.43086624145508,2790624239
2019-10-10,57.776084899902344,2440262585
2019-10-11,56.29697036743164,2441054545
2019-10-12,55.98286819458008,2098404880
2019-10-13,56.71399688720703,2235957909
2019-10-14,56.97540283203125,2243495397
2019-10-15,54.94420623779297,2602960066
2019-10-16,52.9231071472168,2978803244
2019-10-17,54.88447570800781,2925315824
2019-10-18,53.49169158935547,2683486531
2019-10-19,54.03457260131836,2453091268
2019-10-20,54.93437957763672,2612273453
2019-10-21,54.938297271728516,2727253951
2019-10-22,53.744361877441406,2490194232
2019-10-23,49.62795639038086,3077488277
2019-10-24,50.067665100097656,2650862714
2019-10-25,56.93901062011719,3770902916
2019-10-26,56.77525329589844,5234627157
2019-10-27,59.91399002075195,4218140032
2019-10-28,58.12683868408203,3793848576
2019-10-29,59.869625091552734,3582210705
2019-10-30,58.42097091674805,3387114095
2019-10-31,58.78068542480469,3165801278
2019-11-01,58.58364486694336,3425154368
2019-11-02,58.59702682495117,3353942166
2019-11-03,58.62519073486328,3259935586
2019-11-04,61.573055267333984,4164854559
2019-11-05,63.302764892578125,4725921529
2019-11-06,64.26874542236328,3755244863
2019-11-07,61.843223571777344,3557191963
2019-11-08,60.5299186706543,3414910991
2019-11-09,61.9547119140625,2849228741
2019-11-10,63.84146499633789,3611586094
2019-11-11,61.89910888671875,3033016472
2019-11-12,61.34029769897461,3333604208
2019-11-13,61.11134719848633,3094050321
2019-11-14,59.429893493652344,3040274519
2019-11-15,57.811710357666016,3195878562
2019-11-16,58.56543731689453,2841793395
2019-11-17,59.57322692871094,3215100478
2019-11-18,56.80094909667969,3131873188
2019-11-19,55.623985290527344,3030389859
2019-11-20,55.290924072265625,2858714058
2019-11-21,50.883052825927734,3158748317
2019-11-22,47.615535736083984,3734545939
2019-11-23,48.70648956298828,2746902870
2019-11-24,44.73422622680664,2709705879
2019-11-25,45.83033752441406,3408224795
2019-11-26,47.27334213256836,2659405400
2019-11-27,48.00880432128906,2979663352
2019-11-28,47.056949615478516,2662459127
2019-11-29,48.87915802001953,2944492393
2019-11-30,47.47542953491211,2678481167
2019-12-01,47.7111701965332,2781413686
2019-12-02,45.8170166015625,2680452035
2019-12-03,45.3816032409668,2557212174
2019-12-04,45.19295120239258,2951880019
2019-12-05,45.301639556884766,2818768679
2019-12-06,45.67012023925781,2585078804
2019-12-07,45.6404914855957,2380335463
2019-12-08,45.952945709228516,2266427857
2019-12-09,44.93924331665039,2473452708
2019-12-10,44.64424133300781,2349745528
2019-12-11,43.94569778442383,2507211954
2019-12-12,44.08216857910156,2740797932
2019-12-13,44.45058059692383,2766557274
2019-12-14,43.72218704223633,2721787991
2019-12-15,43.75682830810547,2668105124
2019-12-16,40.37425994873047,3046141449
2019-12-17,37.08342742919922,3283924746
2019-12-18,40.77854537963867,3845534650
2019-12-19,39.92029571533203,3173676635
2019-12-20,40.290157318115234,2778859161
2019-12-21,39.996829986572266,2655178488
2019-12-22,41.96519088745117,3141032976
2019-12-23,40.84747314453125,3163414128
2019-12-24,40.678016662597656,2860933776
2019-12-25,40.62956237792969,2773383486
2019-12-26,40.26603698730469,2848923906
2019-12-27,41.17817306518555,2949759036
2019-12-28,42.84252166748047,3260638656
2019-12-29,43.670658111572266,3573796558
2019-12-30,42.747337341308594,3330795171
2019-12-31,41.34007263183594,3015923778
2020-01-01,42.01771926879883,2782992323
2020-01-02,39.82301330566406,2759827139
2020-01-03,42.41557312011719,3260961326
2020-01-04,43.32660675048828,2843192897
2020-01-05,43.55320739746094,3017148033
2020-01-06,45.81635284423828,3349237768
2020-01-07,46.424583435058594,3611521907
2020-01-08,45.65376663208008,3633957130
2020-01-09,45.2159309387207,2986327757
2020-01-10,48.72732925415039,3808140302
2020-01-11,49.26376724243164,3915781115
2020-01-12,51.08073806762695,3858852964
2020-01-13,49.733768463134766,3336204744
2020-01-14,58.478233337402344,5729547956
2020-01-15,58.05284881591797,5070738793
2020-01-16,57.618255615234375,4347723835
2020-01-17,61.487125396728516,5067456613
2020-01-18,59.40864562988281,4426051530
2020-01-19,57.80069351196289,4197776579
2020-01-20,57.20326232910156,3306438947
2020-01-21,57.64788055419922,3130143642
2020-01-22,58.3547248840332,3076205980
2020-01-23,54.6302604675293,3348002983
2020-01-24,54.53178787231445,3532776556
2020-01-25,53.69778823852539,2938756558
2020-01-26,56.21271514892578,3283750798
2020-01-27,58.763267517089844,3832184228
2020-01-28,60.671817779541016,4220742210
2020-01-29,60.07793426513672,3894445882
2020-01-30,68.15906524658203,6042169957
2020-01-31,67.8794937133789,5718104791
2020-02-01,70.82001495361328,6009767449
2020-02-02,70.2315444946289,5482993030
2020-02-03,69.78022003173828,4965069690
2020-02-04,68.1957778930664,4449652117
2020-02-05,72.49310302734375,5169585841
2020-02-06,73.38868713378906,5463272394
2020-02-07,74.35611724853516,5051951258
2020-02-08,76.46756744384766,5496860399
2020-02-09,77.09258270263672,5145711108
2020-02-10,74.33509826660156,5373709984
2020-02-11,76.59739685058594,4742120918
2020-02-12,81.29744720458984,5701884854
2020-02-13,80.40342712402344,6579062946
2020-02-14,82.99034881591797,5382846670
2020-02-15,76.51324462890625,5612667760
2020-02-16,75.152587890625,6186098306
2020-02-17,73.25130462646484,5593944695
2020-02-18,77.0351791381836,5600214717
2020-02-19,71.13594055175781,5298677185
2020-02-20,69.62484741210938,5500324693
2020-02-21,73.45092010498047,5579449656
2020-02-22,75.1330795288086,5547090434
2020-02-23,79.53665161132812,5702486428
2020-02-24,75.5356216430664,6355612214
2020-02-25,71.18024444580078,5755711246
2020-02-26,61.01430892944336,6518313483
2020-02-27,61.50788497924805,5649302854
2020-02-28,59.76395797729492,5266399749
2020-02-29,58.54326248168945,4168117352
2020-03-01,57.956687927246094,4317287191
2020-03-02,60.995548248291016,5309970238
2020-03-03,61.14447784423828,5412760345
2020-03-04,60.38241958618164,4429853608
2020-03-05,62.04545974731445,4712202709
2020-03-06,63.02560043334961,4766934524
2020-03-07,60.54631042480469,4258036532
2020-03-08,51.728599548339844,4523736331
2020-03-09,50.168148040771484,5097423294
2020-03-10,50.25638961791992,3945792927
2020-03-11,48.463783264160156,3807551814
2020-03-12,30.930883407592773,5417383296
2020-03-13,37.43795394897461,7552238198
2020-03-14,34.39658737182617,3270465986
2020-03-15,36.43709182739258,3434485463
2020-03-16,32.876216888427734,4079630236
2020-03-17,33.56386947631836,3289527849
2020-03-18,33.68417739868164,3170415992
2020-03-19,39.07376480102539,4157185543
2020-03-20,38.131954193115234,4537692970
2020-03-21,38.34232711791992,3438721430
2020-03-22,35.628055572509766,3148219029
2020-03-23,38.76576614379883,3598154774
2020-03-24,40.49064636230469,3331925793
2020-03-25,39.151222229003906,3133347522
2020-03-26,40.16059875488281,2827963692
2020-03-27,38.91847610473633,2962853270
2020-03-28,38.873756408691406,3119837445
2020-03-29,37.332542419433594,2683734233
2020-03-30,39.13829040527344,3318334905
2020-03-31,39.299102783203125,3359087002
2020-04-01,39.38081359863281,3303999600
2020-04-02,39.874168395996094,3985953572
2020-04-03,40.359134674072266,3482692346
2020-04-04,40.67555618286133,3229457622
2020-04-05,40.67013931274414,3084146015
2020-04-06,44.39112091064453,4287968687
2020-04-07,44.667930603027344,4391267713
2020-04-08,46.31985855102539,3831132142
2020-04-09,46.384979248046875,3628019378
2020-04-10,42.269813537597656,4008964133
2020-04-11,42.31909942626953,3374908252
2020-04-12,42.450286865234375,3639638078
2020-04-13,41.204341888427734,3998289644
2020-04-14,41.05384063720703,3713345006
2020-04-15,39.58906936645508,3696959521
2020-04-16,42.68901824951172,4985504369
2020-04-17,42.74503707885742,4096625538
2020-04-18,44.36289596557617,4508378329
2020-04-19,42.63475036621094,4563334114
2020-04-20,40.82838439941406,4293209435
2020-04-21,41.04014205932617,3954491838
2020-04-22,41.887413024902344,4029531589
2020-04-23,42.93721389770508,4757478698
2020-04-24,44.81045150756836,4786600723
2020-04-25,44.714908599853516,4769855704
2020-04-26,44.6890869140625,4687873111
2020-04-27,44.71006393432617,4473729902
2020-04-28,46.02870178222656,4413476561
2020-04-29,49.18130111694336,5673988960
2020-04-30,46.714019775390625,5724477325
2020-05-01,47.79170227050781,4581731065
2020-05-02,49.458045959472656,4453777871
2020-05-03,48.26715850830078,4667453994
2020-05-04,47.47349166870117,4488284400
2020-05-05,46.78725814819336,4187625277
2020-05-06,45.942867279052734,4575858023
2020-05-07,47.330116271972656,5080727910
2020-05-08,47.88221740722656,4780707207
2020-05-09,47.27418518066406,4740601428
2020-05-10,42.36762619018555,5783062532
2020-05-11,41.6999626159668,5121746343
2020-05-12,42.111881256103516,4734936547
2020-05-13,43.134559631347656,4565388581
2020-05-14,43.945335388183594,5023559798
2020-05-15,42.833980560302734,4340414828
2020-05-16,43.21289825439453,3879155974
2020-05-17,43.64083480834961,3901110454
2020-05-18,45.201072692871094,4473025831
2020-05-19,45.38361358642578,3612370257
2020-05-20,44.17212677001953,3448255432
2020-05-21,42.74270248413086,3143718509
2020-05-22,44.20758056640625,2908274408
2020-05-23,44.033119201660156,2576920703
2020-05-24,42.44889450073242,2656112321
2020-05-25,42.946128845214844,2701310002
2020-05-26,42.43205642700195,2475471673
2020-05-27,43.86143112182617,2757608482
2020-05-28,44.758697509765625,2743046058
2020-05-29,44.6524658203125,2632197768
2020-05-30,47.538631439208984,2852777896
2020-05-31,45.59188461303711,2637761668
2020-06-01,48.1252326965332,3035652544
2020-06-02,45.92351531982422,3060955005
2020-06-03,47.17289352416992,2691495449
2020-06-04,47.637596130371094,2697436350
2020-06-05,47.05314636230469,2551367878
2020-06-06,46.731956481933594,2160092222
2020-06-07,46.66800308227539,2385218875
2020-06-08,46.47397232055664,2357747091
2020-06-09,46.06941223144531,2141209283
2020-06-10,46.67997741699219,2146762421
2020-06-11,43.51470947265625,2554226325
2020-06-12,44.82805252075195,2260548556
2020-06-13,45.09455871582031,1739835590
2020-06-14,44.08452606201172,1782403292
2020-06-15,43.9142951965332,2090717318
2020-06-16,43.87725830078125,1841455099
2020-06-17,44.03235626220703,1996899442
2020-06-18,43.56013107299805,1576467272
2020-06-19,42.679832458496094,1712639222
2020-06-20,43.3468132019043,1500492583
2020-06-21,43.08744430541992,1362753187
2020-06-22,44.18800354003906,1659721584
2020-06-23,44.17927932739258,1365925951
2020-06-24,42.84382629394531,1493695398
2020-06-25,42.56352996826172,1311840193
2020-06-26,43.32078552246094,1714646169
2020-06-27,41.55556106567383,1453347400
2020-06-28,41.408267974853516,1337385786
2020-06-29,41.85103225708008,1668680719
2020-06-30,41.46779251098633,1390313389
2020-07-01,41.69924545288086,1220528740
2020-07-02,41.48573303222656,1339074369
2020-07-03,41.205135345458984,1122905126
2020-07-04,42.066532135009766,1173145659
2020-07-05,41.59807586669922,1170070065
2020-07-06,43.96349334716797,1743603778
2020-07-07,43.3182487487793,1360983976
2020-07-08,45.20074462890625,2161892498
2020-07-09,44.53745651245117,1985305536
2020-07-10,44.246116638183594,1840301462
2020-07-11,44.67707824707031,1764984238
2020-07-12,44.63610076904297,1598865182
2020-07-13,43.919795989990234,1724704950
2020-07-14,43.80286407470703,1882872130
2020-07-15,43.278953552246094,1809900342
2020-07-16,42.035438537597656,1543731673
2020-07-17,41.91281509399414,1336746650
2020-07-18,42.425865173339844,1141296421
2020-07-19,42.552730560302734,1140767149
2020-07-20,41.97581100463867,1152077279
2020-07-21,43.61614990234375,1384220462
2020-07-22,44.93611526489258,1383704376
2020-07-23,44.85007858276367,1775727714
2020-07-24,44.18254089355469,1620747746
2020-07-25,48.80476760864258,2433671618
2020-07-26,47.97871780395508,2587129920
2020-07-27,52.95002746582031,3397559596
2020-07-28,55.5752067565918,3293197775
2020-07-29,55.17200469970703,2572759911
2020-07-30,56.64311218261719,3015740898
2020-07-31,57.998138427734375,2461431454
2020-08-01,61.2932243347168,3124975567
2020-08-02,56.64144515991211,3499183526
2020-08-03,58.468902587890625,2250487587
2020-08-04,57.53305435180664,2088598738
2020-08-05,59.01070785522461,2144590019
2020-08-06,59.16426467895508,2241049269
2020-08-07,57.24553298950195,2756992175
2020-08-08,58.129207611083984,1726820323
2020-08-09,57.13903045654297,1601010110
2020-08-10,58.28884506225586,2247183310
2020-08-11,54.386844635009766,2754950222
2020-08-12,54.96858596801758,2450391467
2020-08-13,57.74131774902344,2843622469
2020-08-14,56.75312423706055,2476128674
2020-08-15,59.92781066894531,3063536363
2020-08-16,63.826541900634766,3595771595
2020-08-17,67.02803802490234,3997651594
2020-08-18,65.52753448486328,3627257060
2020-08-19,62.0046272277832,3345972244
2020-08-20,62.96675491333008,2801314591
2020-08-21,59.37902069091797,2911090515
2020-08-22,60.3111572265625,2317942996
2020-08-23,60.623260498046875,2315616100
2020-08-24,62.199424743652344,2490426542
2020-08-25,58.580665588378906,2625416624
2020-08-26,58.35817337036133,2067102732
2020-08-27,56.041015625,2212235187
2020-08-28,57.35440444946289,2206041301
2020-08-29,57.29173278808594,2006047086
2020-08-30,62.725341796875,2759602454
2020-08-31,61.11379623413086,2561891272
2020-09-01,62.882789611816406,2717986649
2020-09-02,58.099647521972656,2790169260
2020-09-03,47.774112701416016,2765272845
2020-09-04,50.611976623535156,2851271830
2020-09-05,47.58933639526367,2831766570
2020-09-06,48.05357360839844,2075916067
2020-09-07,48.77010726928711,2235340013
2020-09-08,47.3838005065918,2314205963
2020-09-09,47.89769744873047,1828181736
2020-09-10,48.716854095458984,2001211524
2020-09-11,49.089752197265625,1835173089
2020-09-12,50.81715393066406,1588978329
2020-09-13,48.066036224365234,1785910878
2020-09-14,49.09012222290039,1786276098
2020-09-15,48.390098571777344,1663112038
2020-09-16,47.933433532714844,1674030602
2020-09-17,48.87706756591797,1701721113
2020-09-18,48.46281433105469,1135775840
2020-09-19,48.67683029174805,961716690
2020-09-20,47.100528717041016,1033913350
2020-09-21,43.390220642089844,1923483523
2020-09-22,44.545047760009766,1078696494
2020-09-23,43.05768966674805,1676705751
2020-09-24,45.03985595703125,2070966440
2020-09-25,46.08631134033203,1849539132
2020-09-26,46.18892288208008,2123570272
2020-09-27,46.09169387817383,2217192656
2020-09-28,45.35554122924805,1923868466
2020-09-29,45.79656219482422,1790368155
2020-09-30,46.3714599609375,1979505099
2020-10-01,46.313507080078125,2558851054
2020-10-02,44.923973083496094,2201641713
2020-10-03,45.58177185058594,1707844978
2020-10-04,46.730106353759766,2034541387
2020-10-05,46.36322784423828,2349391995
2020-10-06,45.985530853271484,3013107749
2020-10-07,46.66048049926758,2167187221
2020-10-08,47.218379974365234,2350341454
2020-10-09,47.83295440673828,2250628685
2020-10-10,48.92109680175781,2781995604
2020-10-11,50.727901458740234,2601103257
2020-10-12,50.74381637573242,2646408249
2020-10-13,49.94063949584961,2177774803
2020-10-14,49.84648895263672,2213563866
2020-10-15,49.49037170410156,2340485565
2020-10-16,47.692874908447266,2331529601
2020-10-17,47.05392837524414,2169301016
2020-10-18,47.619544982910156,2636565895
2020-10-19,48.098915100097656,1771107656
2020-10-20,47.051029205322266,1757468523
2020-10-21,53.04533004760742,3534993796
2020-10-22,54.267276763916016,3814584794
2020-10-23,55.23868942260742,3519541892
2020-10-24,59.09558868408203,3899047277
2020-10-25,58.674800872802734,3725652470
2020-10-26,56.74577713012695,3701855843
2020-10-27,57.8160514831543,3431678162
2020-10-28,55.74251174926758,3786206312
2020-10-29,54.76585388183594,3010404352
2020-10-30,53.83503341674805,2563994174
2020-10-31,55.59025955200195,2657420659
2020-11-01,55.587623596191406,2045991010
2020-11-02,53.817481994628906,3019889902
2020-11-03,53.81962203979492,2580300879
2020-11-04,54.49910354614258,3050534139
2020-11-05,58.678497314453125,3250514599
2020-11-06,63.13111114501953,4083503373
2020-11-07,59.143646240234375,4320946722
2020-11-08,61.05504608154297,2560316021
2020-11-09,59.36388397216797,2791720300
2020-11-10,58.237342834472656,2269831643
2020-11-11,59.51502990722656,2580790979
2020-11-12,60.365379333496094,2506731801
2020-11-13,65.45719909667969,4324936978
2020-11-14,63.77415084838867,2879859655
2020-11-15,62.27992248535156,2565763410
2020-11-16,71.32624816894531,5089779254
2020-11-17,75.85234069824219,5781117491
2020-11-18,73.69493865966797,6120728271
2020-11-19,81.68367004394531,6615851204
2020-11-20,82.5831527709961,6264878329
2020-11-21,86.41011810302734,6565673514
2020-11-22,82.70420837402344,6285046852
2020-11-23,89.03931427001953,7198913664
2020-11-24,89.20537567138672,7748145325
2020-11-25,81.880126953125,6033297331
2020-11-26,70.86572265625,8965913476
2020-11-27,69.12387084960938,5874999214
2020-11-28,72.69296264648438,4784394518
2020-11-29,79.23506927490234,5314384738
2020-11-30,87.57463073730469,6812463307
2020-12-01,85.4357681274414,9818290618
2020-12-02,88.85651397705078,7713268210
2020-12-03,89.09896850585938,6014261404
2020-12-04,80.01707458496094,5444117736
2020-12-05,83.11872863769531,4517680975
2020-12-06,83.55533599853516,3454805957
2020-12-07,83.62406158447266,4312326196
2020-12-08,76.7486572265625,4230876095
2020-12-09,77.41098022460938,4239672634
2020-12-10,74.82955932617188,3007098971
2020-12-11,72.08733367919922,3761860017
2020-12-12,76.70689392089844,2966684035
2020-12-13,82.00064086914062,3845040543
2020-12-14,82.3631591796875,3459910049
2020-12-15,81.40067291259766,3727495996
2020-12-16,92.78968811035156,6152647270
2020-12-17,100.9595718383789,11165000706
2020-12-18,109.38450622558594,10096427749
2020-12-19,120.55890655517578,9859343632
2020-12-20,114.6659927368164,8652067110
2020-12-21,105.0053939819336,9903839433
2020-12-22,113.68036651611328,11221164987
2020-12-23,101.81706237792969,12287537836
2020-12-24,111.56539916992188,10108653753
2020-12-25,126.98359680175781,11678543063
2020-12-26,129.45919799804688,12680207148
2020-12-27,127.5169677734375,14103307412
2020-12-28,130.0503387451172,10248729547
2020-12-29,129.04080200195312,9160551332
2020-12-30,129.46607971191406,8127317345
2020-12-31,124.69032287597656,6274573135
2021-01-01,126.2303466796875,7326980728
2021-01-02,136.94488525390625,10532067985
2021-01-03,160.19058227539062,15385661271
2021-01-04,154.8073272705078,13659785704
2021-01-05,158.5947723388672,10192818976
2021-01-06,169.0169219970703,10743884477
2021-01-07,169.61595153808594,13099581396
2021-01-08,173.27987670898438,14705614969
2021-01-09,177.4839324951172,11136779198
2021-01-10,171.11483764648438,12774461582
2021-01-11,139.25222778320312,17994263494
2021-01-12,132.6359100341797,11898878222
2021-01-13,147.4213409423828,8421748673
2021-01-14,152.08457946777344,8271411810
2021-01-15,144.237548828125,8416625031
2021-01-16,144.2654266357422,7183807955
2021-01-17,142.43081665039062,6098835633
2021-01-18,152.1440887451172,6640211538
2021-01-19,153.4874267578125,9314780275
2021-01-20,149.93142700195312,9002037330
2021-01-21,130.1334991455078,8703006148
2021-01-22,137.27145385742188,8550579025
2021-01-23,137.75099182128906,5380627901
2021-01-24,141.47731018066406,4972171240
2021-01-25,137.44419860839844,6344860290
2021-01-26,134.75526428222656,5897389103
2021-01-27,122.94947052001953,6281091792
2021-01-28,133.4869384765625,5828235786
2021-01-29,135.0125732421875,8878892082
2021-01-30,133.4000244140625,6332391807
2021-01-31,129.57081604003906,4539387378
2021-02-01,131.95193481445312,5607159828
2021-02-02,142.50697326660156,7552216052
2021-02-03,155.61203002929688,8586975076
2021-02-04,145.148193359375,7811659280
2021-02-05,154.8522186279297,7359451680
2021-02-06,155.71473693847656,8323878876
2021-02-07,151.14007568359375,6884924123
2021-02-08,167.21905517578125,8863883926
2021-02-09,182.11447143554688,10156352233
2021-02-10,182.1743927001953,12820808289
2021-02-11,184.49600219726562,9278994121
2021-02-12,197.23170471191406,10839370443
2021-02-13,226.22760009765625,16565513036
2021-02-14,214.43026733398438,12902511399
2021-02-15,207.68101501464844,13482646966
2021-02-16,210.54656982421875,12666436004
2021-02-17,236.97352600097656,13792789978
2021-02-18,226.8695526123047,7889078633
2021-02-19,236.67601013183594,7151082978
2021-02-20,227.61988830566406,8208699025
2021-02-21,227.23135375976562,6934669818
2021-02-22,208.10679626464844,9523044215
2021-02-23,176.93492126464844,10944696472
2021-02-24,181.3784942626953,7205360252
2021-02-25,178.90184020996094,7327999233
2021-02-26,170.3981475830078,7875998386
2021-02-27,172.10044860839844,4991079437
2021-02-28,164.9271697998047,5945000101
2021-03-01,175.23789978027344,4627257694
2021-03-02,177.8724365234375,5247274825
2021-03-03,188.52566528320312,6392122021
2021-03-04,181.07864379882812,5488598135
2021-03-05,180.76560974121094,4560793618
2021-03-06,182.98190307617188,3799599706
2021-03-07,190.7591094970703,3541357558
2021-03-08,191.9276885986328,4401225306
2021-03-09,203.6378631591797,5408294951
2021-03-10,200.51686096191406,6296082804
2021-03-11,201.25033569335938,4823154653
2021-03-12,220.82940673828125,8079722567
2021-03-13,226.5782928466797,6378541696
2021-03-14,215.2960968017578,4537627844
2021-03-15,201.26461791992188,6186375403
2021-03-16,201.04063415527344,5270029739
2021-03-17,206.06793212890625,4362001168
2021-03-18,200.5373077392578,3719561575
2021-03-19,201.063720703125,2807932048
2021-03-20,200.80642700195312,2529075165
2021-03-21,196.42774963378906,2758761604
2021-03-22,187.0778350830078,3115325434
2021-03-23,187.3939666748047,3047428308
2021-03-24,177.6549530029297,4051272249
2021-03-25,173.06118774414062,3429325350
2021-03-26,184.27867126464844,3109769980
2021-03-27,184.8304443359375,2408040965
2021-03-28,185.0284881591797,2162823815
2021-03-29,194.4747772216797,3353971422
2021-03-30,196.68209838867188,3604665752
2021-03-31,197.4990997314453,3416343750
